client_id,inv_value_pre_90d,inv_value_pre_ever_avg,company_initial_age,cust_count_pre_90d,cust_count_pre_ever_avg,qbo_history_age,qbo_naics_1d,accounting_payroll_feature_opt,accounting_accountant_feature_opt,in_target_industry,has_target_revenue,in_sweet_spot,qbo_country,visit_to_signup,visit_to_connection,signup_to_completion,signup_to_activation,default_tgt,loss_tgt,loss_on_default_tgt,high_ltv_tgt
6ee192c157adde358540d4eaf492aa55eb3d0734,25773.8,5402.223051,5.2,28,2,1767.9,8_,TRUE,TRUE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
4e3a7ebd09246caf29764889a1e5cc02e3118709,733038.73,733038.73,4,2,2,8.4,6_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0.7,0.7,2,,,,,
713981d4dfe32291bce1513d53bddac40798f1fc,318527.52,86079.94647,1.4,52,31,490.1,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
553b4f04c50bd8b8564d8ad6fcbad1f79ccab302,143466.82,66630.7169,3.5,15,9,1259.5,3_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,-1058,215.5,1058,1058.8,0,0,0,0
32a2fb7511dca2336af65c831f677089b69bcf95,197980820.1,15240120.07,3.1,9,2,832,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
1fc8ef2dde989505ffec6e479d13c9081b039749,119641.08,29142.35829,6.7,369,220,2478.1,8_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
a5b8b09bec22a684d3496be2afc4da6d36ee692a,419732.93,209866.465,0,2,1,32.6,2_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0.4,4.2,3.8,,,,,
f41f7d483613f28431fc3ef6f2440fafffb649bd,57504.57,14356.43293,4.9,29,9,1807,2_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
8dd4a0e1e02ad2754c6824c4e4bf10fa65492dd0,25274.08,33239.03854,4.5,27,17,4143.4,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,,,,,,
c4f88d8e0e77f8920c46cb8488c650c4c4265abd,11286.27,3320.1,4.4,5,1,853,5_,TRUE,TRUE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
0988d22a6fcd4646b999ca52376c634f12170b8f,670544.2,189155.045,1.9,15,6,648.9,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0.7,,,,,,
886b5579cd1cbada78595dbb870e7a32524d92e2,136833.28,44446.1425,1.3,2,1,464.7,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,131.7,131.7,0,,,,,
9eba1b46b2aa0284d8a96317196f5057b8fd1345,,,0,0,,,5_,FALSE,FALSE,TRUE,,FALSE,CA,0,0,0,,,,,
1acd53d4590c10a0febe1cb63846b69801c89466,794277.86,106890.9551,5,11,3,2232.7,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
cba04f179f9bf55cdbdd653084138fbe8f762e76,4309.05,4309.05,0,1,1,14.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
580cb3a4526d0eb1e8956737d453645af5171315,16175,2693.918276,3.9,3,2,4054.2,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
b07aed91a7f3fe2588b855bdf55fc44a1a4b2e52,12750,6752.5,1.6,3,2,551.5,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,12.8,12.8,2.9,,,,,
b8363dee0f6884c0c3b0f75b4ef4e4cb22e1d78b,39594.7,2961.383256,0.8,12,2,1912.4,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
51767d7367d30fda2eaddca8bce5736b5b3aadd0,19270.07,13043.5684,2.1,5,5,766.9,7_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
6974a17c4f774034431d95299e114e6cc5347c66,44965.34,9440.832222,0.7,8,2,251,2_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
7d7b7bd2afd6ca18385887c5c2798cb6a1a891c0,,,0,0,,,5_,TRUE,TRUE,TRUE,,,US,0,0,0,,,,,
7abdee4d91d1d6fef25bcfaca4111ce98fad28a6,236003.3,39009.88181,7,1,1,2518.8,6_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
f7d45695548290f9d672c5f26bec1d91fe5fca22,49950,49950,0.1,1,1,6.9,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,9,9,0,,,,,
2ea956ac1a9fb55bae7570192c2d8233b60950da,85068.7,27097.495,0.5,4,3,174.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
e8f3ae31d3948fb1e64158df6442c7f5d13b8d6a,29355.6,6664.762075,4.6,96,49,1637.9,6_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
4a53e5105900fd14f791bf5daaa1757ac10e3d74,118626.57,26139.70696,2,15,4,660.1,5_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,,,,,
c6fdc178bf217322d1ea20312c7c24ca50ed24a8,24612,13321.15789,2.8,9,2,602.6,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
1c58942840e843d833e05db1195e34c0d1dd914c,263895.59,237602.033,0.8,15,3,305.7,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
31d80c368833e4a4f5fc5e33f2deb0627baff963,,,0,0,,,4_,FALSE,FALSE,FALSE,,FALSE,US,0,0,,,,,,
ab57b3cd5b2c46831bed8d303fbd2f1efa379fa0,23041,10852.87222,2.2,16,4,827.6,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
6e092d63e1dfbc923b96e89df4ceb2dd22a2ada6,2943.6,724.8479167,1.1,4,1,799.1,4_,TRUE,TRUE,FALSE,FALSE,FALSE,US,0,0,,,,,,
a9ce58bc349eff51094eaa782506f1aa2a6e65d8,,,0,0,,,5_,TRUE,TRUE,TRUE,,,CA,0,0,0,,,,,
1d69b91d06c20968d34a14f0f169a3908f0f6b1e,46401.52,9006.998475,5.1,47,31,1876.8,3_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
490d1e51c98389a7f34acb761a9016033c108c9f,,,0,0,,,1_,FALSE,FALSE,FALSE,,FALSE,CA,0,0,,,,,,
77b38cbbe49e567d9eab533de4485c59c267b931,36310.75,10449.45459,3,28,8,1132.8,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
fefebfb4ab64736be79409cec208d4b8433a506f,44675.07,14891.69,0.1,48,17,58.9,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
319c3d795fac4b91e0ac6a5149184e2a5c1cd0f0,237195,69887.78125,1.9,13,5,700.9,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,10.4,,,,,
6b446b9964c93d92db0140c8616624fe2e9405b6,52854.87,12484.29293,4.9,34,8,3002.5,5_,TRUE,TRUE,TRUE,FALSE,FALSE,CA,168,168,0,,,,,
13397b269c4ff083966a3eaf5fb93c8fb01dddd5,421.52,421.52,0.2,2,2,19.7,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,2,,,,,
546f329f58e95921162df5ae658e2439bfe8bb21,2825,2825,0.1,1,1,5.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,,,,,
0dc8eb7c422a6111bd2d82320a887665e0f4e2d0,526962,105037.5472,6.5,21,11,2272.8,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
ab677095ffdfa9324f2362733317a439f875e1d6,182618.16,48074.0175,0.5,33,12,222.4,,FALSE,FALSE,,TRUE,FALSE,CA,80.5,80.5,0,,,,,
03599204861bc31f55f733b7ed9d602b93f5745f,318147.5,83251.20611,1.5,18,6,539.9,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,,,,,,
1f880945927ee9c555b59cea7183b48e1cd16b98,233638.42,56094.78462,1,73,42,362.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,,,,,,
8573e993d770276a3b468126c4eb02d16c232d29,19680,4408.566923,4.5,8,4,1648.7,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
8561f012bca2ebfc5e7fcb1d1309e96b62af4a1d,7728.4,2956.329167,0,8,3,362.9,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0.3,,,,,
037d801013bdf0353cc4a1f9717a5a69d4f98dd4,75994.18,19351.256,0.3,13,8,122.9,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,-0.7,-0.7,0,,,,,
c67f1729896f9b166ccd398bc30dcbb2e8d5beae,,,0.1,,,,2_,FALSE,FALSE,TRUE,,FALSE,US,0,0,0.1,,,,,
909ee0cf25bd42dc060a5f3f831525adb5a12c3f,,2660,0.3,0,1,122.3,4_,FALSE,FALSE,FALSE,,FALSE,US,0,0,0,,,,,
251b5b3b14bd4f9c1e09202bd8136f569ee70331,62127.28,6295.88351,4.1,8,3,4819.6,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
64b3a7d651e59c6b018fa1797578c6a0bcb52e87,131048.79,32590.565,0.4,2,1,143,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,1,1.1,,,,,
8fbb0fc81e9fb1eaf179f4dc15363865a07af08d,703959.31,197286.3802,5.3,23,10,2045.4,3_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
bd583f1ac2bdf67e62eb90b1968523edc27acf60,159640.24,35519.91384,6,85,33,2206.4,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
5d37b327c96506778326117bfefa58276235180d,71017.5,22770.55167,1,28,12,353.1,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
5c8080b2f89a1aa48d7918076a3d1aa92b7e2006,64939.47,13286.52,5.3,96,53,1954.1,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
d88fcea928c75d577d6af43e3c1adfc01184726a,1256481.77,392583.5203,6.6,53,36,2063.8,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,15.9,15.9,0,,,,,
d0c2ede268777ab4824e18353f7226062282ea0d,,,0.3,,,,7_,FALSE,FALSE,FALSE,,FALSE,US,0,1.8,,,,,,
67f95c7fa8f432e15a71c67ffcd3ace538282ba1,932604.45,151365.3994,4,12,3,1460.9,5_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,0,,,,,,
ff91be25d834a2c0a14e08d4d295b28c4776d03f,,,1.8,,,,7_,TRUE,TRUE,FALSE,,FALSE,US,0,0,,,,,,
7ce10c72534232ab289442e688f8d9b9793809ab,,,0,0,,,,FALSE,FALSE,,,FALSE,CA,0,0,8.5,,,,,
b0e946baad4a802687225df728bee05ae97fc99a,1488223.23,234925.2233,9.2,336,138,3162.6,8_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,,,,,,
528793e411f25a0c2cd837fdac14803481a1f202,67181.86,15650.71333,1.5,5,2,533.1,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0.3,,,,,
c0ae1cb6ed457b6a9b21a772b9da02e4b0474483,48508.04,23326.81,0.9,17,12,345.3,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
1ccd8027086f426f705db4ad000d74815c52e632,30000,30000,0,1,1,,4_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0,,,,,
782a7d5c228086db6b2550961af519785997cbcd,147896.71,56819.498,1.1,204,47,421.5,,TRUE,FALSE,,TRUE,,US,0,490.4,0,5.2,0,0,0,0
8923b1b7edbe8c3257e429bf7b576803ca37977b,309561.28,54652.56514,6.1,18,11,2224.9,6_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
b82ec381755e0559411a51e2736894dd24eae1c9,16752,8376,0,11,5,16.8,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
e0133ab5487cd2a323bf6dc6771549cb454f6ce7,9030.93,2807.16,0.8,19,6,294.4,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
f3ed469c7d3411120451d836fb2ac26b8bf4f0e7,374613.38,349961.7385,3.5,10,6,1258.1,8_,TRUE,TRUE,TRUE,TRUE,TRUE,CA,0,0.1,0.1,,,,,
c393c3e573c12419fc3b26b5738412ea2982d9bb,190575,85206.162,1.5,8,6,407.2,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
29645a17cec0269662470843324c2d0d5c905033,16417.6,12462.53269,6.4,23,19,2337.9,2_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
a2f4ca660e84e5fe84bba4319bd00b6d5dbdd4f1,66791.59,35970.43,0.8,17,10,285,5_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,5.6,,,,,,
1d56551fe13973dfd12261f147540d4a075f42da,2149236.88,533701.7364,1.7,82,28,287.1,7_,FALSE,FALSE,FALSE,TRUE,FALSE,CA,0,0,0.1,,,,,
87ba67106d7f081fd0b665ae7cefc5e52c26f727,169978,27975.90864,2.7,6,2,1496.4,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,90,90,0,,,,,
6bf9ca1fcd703b8bf95879ee48e724e2097be0f2,,,0,,,,5_,TRUE,FALSE,TRUE,,,US,0,0,0,,,,,
104320256776567220a3202bbe56762d62853e3b,,,0,,,,6_,FALSE,FALSE,FALSE,,FALSE,US,0,0,17.5,,,,,
2e18eefb115824354ddacb91f3fc0b6e27b97fd5,,,0,,,,6_,FALSE,FALSE,FALSE,,FALSE,US,0,0,0.1,,,,,
dc19f976e401e45391e6c26900cbb19e47bd9125,,,0.2,0,,,,TRUE,FALSE,,,,CA,0,0,0,,,,,
1937bda0924a3f7a263c3624751c8db7302f55c7,97218.92,23262.07,1.1,12,6,402.4,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,,,,,,
07a9c38667c9aeb8072523200eeefe92d36fcf29,661.15,7765.105,0.8,8,6,225.3,4_,FALSE,FALSE,FALSE,FALSE,FALSE,US,73.1,73.1,,,,,,
c4470cd150bb52b7656401a9ca4214e587e617ab,234134.62,234134.62,0.8,1,1,57.9,7_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,14.1,,,,,
29892244f632f90d05e1f159500b9be83f597588,2253,4053.4,0.5,2,1,161.6,9_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
a9de0d2f02d5ef714c7180c128de08c4d341a330,,,0,,,,2_,FALSE,FALSE,TRUE,,FALSE,US,0,0,,,,,,
bcbc4aec3f5d6f8678335b0eda9525d5e2b3db4c,489406.53,212748.2931,1.3,36,13,395.6,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
f39cda4abc573311ca6442a343e7a946da83c831,208675.78,76722.94091,1.9,12,8,670.8,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,,,,,,
981932de6c2f82e1892f3ea6d11d92fd15d02ad1,17233.96,9405.933125,2.2,10,4,467.8,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
dece9d51d27e6109f8bba04aa3edbc4f87c26dc9,15267.2,10247.38409,6.5,60,89,7728.5,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
fd15672e560d4eb1d23ff8f76a0af0ebda185993,478743.56,236333.3863,2,39,12,2859.4,2_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,,,,,,
73bb695e11ebfc52331d13e2585b54ed881b8be1,79382.5,40825.606,3.2,3,2,1157,5_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0.8,0.8,0,,,,,
64b76e1a81ee51d4132cf61ed8736aac2c072a22,11096.42,3423.5275,5.2,6,2,257.9,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
9562f47ace583334f821ab31ac0bb5af6c451209,28209.43,7219.867222,3,6,11,1094.7,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,72.9,72.9,0.1,,,,,
679a243f8709451a8405e5b7ae5bad4d12a61618,,,0,0,,,2_,FALSE,FALSE,TRUE,,FALSE,US,0,0,0,,,,,
2c265b095a124a4408eae5a99f96d3b5c1fff753,,11134.41667,1.4,0,3,517.2,7_,FALSE,FALSE,FALSE,,FALSE,US,0,9.2,9.2,,,,,
6ebf158c688054e7eb957ca91104d0d545da98de,141752.95,42962.75235,1.5,14,10,511.7,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,,,,,,
4c2dd45c4f1889bfbfbb9a13a0529f4d1d628d76,6075.99,6748.266957,1.8,7,3,667,5_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,,,,,
3f49adbae72fe7f900b24c4b9828a1554113f560,435332.25,70402.24057,4.5,14,9,1622,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
c1960cd77a3196fa2a68de600cb0917f32b92c65,73775,16896.92308,2.5,5,3,875,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
59ccf1c94fa40aac45b05ebf21aefa04ea37f709,61363.08,29179.28357,1.1,100,86,390.6,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,-217.6,0,217.6,,,,,
d8322b1764fa98314d684ad35af3943794abc7d6,,11275,1.6,0,1,194.6,,FALSE,FALSE,,,FALSE,CA,207.5,207.5,0,,,,,
bba0bd9cb129e4f1460fb1c48d1307a0dd1894c7,3038.97,16332.35111,4.1,4,0,1444.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
a646e3c40f3f4d45bb01a340e382f10a0b257cd7,42044.5,21815.98565,1.9,5,4,702.5,2_,FALSE,FALSE,TRUE,,FALSE,US,0,0,,,,,,
ddec1fad7ba436f1d558f494e4e8c151260b9bb2,441753,56021.0118,0,50,13,1498.6,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
80ad81b2f99d556fd86b39e7ca539186e28e3d6a,23007.06,5128.268,4,4,3,1492.7,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
fe806b9bf5703ffee317038837de8702808242bc,228843.66,41092.85087,3.9,8,1,1403.1,7_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,9.6,9.5,,,,,
273ea50d6ed9f343b2ef49b27a3912212a3b1aba,,14475.03611,0.2,0,3,1717.4,,FALSE,FALSE,,,FALSE,CA,0,0,0.1,,,,,
a917dd00b29bfafa488aa8631d0c7f67ea2ab76e,409412.85,53910.20667,4.9,55,14,1756.9,5_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,43.3,0,0,0,0
72b59ee9b308a402149677672a23d6a98a627478,173760.13,46098.11877,1,51,19,2300.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,0,0,,,,,
730692a8ce6cbace9f52403b0faf129e77f19847,33515.78,5565.429143,3,4,2,1119.5,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
617299cccafa9b6f67c4b5fe820ba7ed7256d94d,23943.71,13648.0565,1.6,5,1,569,6_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0,0,,,,,,
0b9b15c5088e58b6f3d1b96cb7830e47b0f43ba6,209445.2,73733.60858,7.6,98,41,3199.5,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
e7378197177d0bb8956365ca1aec1cc8e23f2286,143197.76,43120.6495,1.7,3,1,626.7,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0.4,0.4,0,,,,,
0d3b075c25e5cad61dbda94f7ffea3754bfcd9fd,55643.34,8198.644651,6,57,12,2662.6,5_,TRUE,TRUE,TRUE,FALSE,FALSE,CA,0,0,6.3,,,,,
6a378d3bc857ae338fdbc6fa0d0e0daf94772664,174506.98,53780.22368,3,26,20,1131.1,6_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
3724d203d53fdd04ce4b93dd7430688b57aab187,742443.5,369394.065,3.9,40,17,979.8,2_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
f520cc84ca1d80b43b3c866635d25c8421a6849a,72022.3,30908.03231,3.1,11,7,1161.8,3_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
b915fec38f3f0a060c6303850e466d73ba65f812,901999.33,122466.8463,2,7,2,764.8,2_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,9.7,9.7,16.9,0,,0,
84c10594e6b7ae7807d35453379ad9153cd9aeb9,8600,8600,0,1,1,,4_,FALSE,FALSE,FALSE,FALSE,FALSE,US,0.8,0.8,,,,,,
60b0ca5661ecb33946578e76ca527bac7c0c41d5,208381.07,42890.9813,3.9,5,2,1382.6,5_,TRUE,FALSE,TRUE,TRUE,TRUE,CA,0,0,0,,,,,
284c30340f8495dcdf5bcae4231210466597346b,147205,66180,1.2,5,4,418.5,,FALSE,FALSE,,TRUE,FALSE,US,4.1,461.3,0,260.2,1,1,1,0
06a472f95e2ea9475b9580d9b5acfe98ad1dd32f,67428.78,14824.59346,2.3,54,26,758.7,5_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,1.1,0,0,0,0
ffbd5c73478dd0b3f27913f4a955213cba65f7d6,50859,17147.51419,6.1,44,16,2255.7,5_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
c6e6bcd8308aba143b4a5bd0575a7430042b3630,183527.05,30171.208,3.1,28,10,881.1,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,145,,,,,
58835237613ed914c121472ce69e3ab769eddb73,42794.5,17960.84143,1.1,1,5,391,,TRUE,FALSE,,FALSE,FALSE,US,0,144.8,0,,,,,
aa3bdcf2673c9daba7e3d1b466b67004e111f558,46900,11894.68333,0.5,6,1,202.9,5_,FALSE,FALSE,TRUE,FALSE,FALSE,CA,0,0,,,,,,
694d01ce2067b021f8aef57946037671e587a128,4854.84,1618.28,0.1,5,2,55.7,,FALSE,FALSE,,FALSE,FALSE,CA,0.8,0.9,0.1,,,,,
8247219ca9b56d16d560e2953c22c5f679be2778,1628277.51,397978.6856,6.5,76,37,2027.8,8_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
5d634bd56da4232f2499d4d7bf5f033559c67a83,17854.23,2525.123214,2.5,17,6,894.3,5_,TRUE,TRUE,TRUE,FALSE,FALSE,CA,0.5,0.5,0,,,,,
990971f4ff3a056e2bab2b2fdb5a33e0b5acec61,11224.66,15340.148,1.3,6,7,471.9,8_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
0c35a6743965f01e9c410d3a2c2ad4ebdb65573f,,,0,,,,4_,FALSE,FALSE,FALSE,,FALSE,US,0.3,0.3,,,,,,
45e6ea522cc7f8dd46cea17142c6a1e1f7f3b1dc,52084.65,16758.66563,1.5,7,2,520.3,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,41,41,0,,,,,
8c2b55994ccea254234ef5f3e82fa39c3247dc30,527449.17,173013.2916,1.5,113,69,525.1,8_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,0,,,,,,
64351bba8eb7eee2b47755bb8a928bd24c046ae4,676031.69,148576.43,2,17,6,668.1,2_,TRUE,FALSE,TRUE,TRUE,TRUE,US,0,0,0,,,,,
53105da74b68931ad46000a84febe2e5aa811602,75799.22,45716.98313,1.4,8,5,455.7,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,705.5,0,3.6,0,0,0,0
22e23cde936d939cb843619dc4edee9aec91e176,6995.6,3497.8,0,8,4,20.1,1_,TRUE,FALSE,FALSE,FALSE,FALSE,CA,0,0,,,,,,
e148f92b352b0af3291c09e51b125cf3087f83c4,15018.95,5272.196957,2,24,15,659,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
75964a0c270cc14fd9d5871e958695cb623ded45,24893.56,9994.423636,1.8,41,19,636.1,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
e0b91c35a9ba45017e185065e79459033c0d11fd,19990,5108.213333,5.2,17,3,1919.2,3_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
09eaf1b6be7012135568f41537620fb37d2d3d2f,88598.5,88598.5,1.1,2,2,,4_,TRUE,FALSE,FALSE,TRUE,FALSE,US,0,0.3,0.3,,,,,
d648f2a7fc763dea7c61f31e57ed70d62b9eb73b,850,850,0,1,1,,,TRUE,FALSE,,FALSE,FALSE,US,0,89.3,,,,,,
16c2e143e97f226ad40e48653e7bfd37fe61715b,1738.75,22756.29411,5.9,3,7,2155.8,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,314.4,314.4,,,,,,
f620016847e049f6ba5f277f812821e4ebc748c8,,,0,,,,2_,TRUE,TRUE,TRUE,,,CA,0,0,,,,,,
dd1c4bb75909d71e68688287ef706c87ab984da6,11116.8,19088.1909,5.5,13,6,2639.1,4_,TRUE,FALSE,FALSE,FALSE,FALSE,CA,7.7,7.7,,,,,,
ec6c243aa12e64bf5ab671850a1a5d251c9dcb89,113728.15,36338.36636,0.8,33,12,298.1,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
bd52f23e18324a5a912dafcde9368c00814e19eb,41905,12000.53968,2.7,1,1,2142.5,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
4da115682f33e28909cb0c1212900ccb96f1ea0b,140522.3,35246.25,0.2,26,8,106,2_,FALSE,FALSE,TRUE,TRUE,FALSE,CA,0,24.2,24.2,,,,,
486da47e3f0b4653480dd3df7254385ff530dbdb,32697.71,13849.00923,1.4,10,7,365.9,5_,FALSE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
0c32ade42514394faf25dd554025575e3f925734,,,0,,,,5_,TRUE,TRUE,TRUE,,,US,0,0,,,,,,
bdab04547892aca4aca9c4e84f59b70ca4edd93f,165061.29,43545.57107,6,4,2,2507.5,5_,FALSE,FALSE,TRUE,TRUE,FALSE,US,0,0,0,,,,,
9f165c2cd887abb181d99dd7d5101bab88a81e0f,,,0.9,0,,,5_,TRUE,TRUE,TRUE,,,US,0,0,0,,,,,
26958065a9c166bdf75799987bd2573a0c4f95c6,41771.63,9463.496486,2.3,43,20,1462.6,5_,TRUE,TRUE,TRUE,FALSE,FALSE,CA,0,0,0.9,8,0,0,0,0
7d7bec624eb46c7913ed99b2b592029db3e38897,66404.85,24255.03073,4.5,36,29,1658.9,5_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,,,,,,
249c9de0428a9dee83961c6d0d84fa01c4677849,27993,8127.6875,1.3,7,4,467.1,8_,TRUE,FALSE,TRUE,FALSE,FALSE,US,0,0,0,,,,,
2e054f0f80bdf32a802428c7b3d0bc34c88eb72f,42214.04,8503.328182,2.7,54,15,983.6,9_,TRUE,FALSE,FALSE,FALSE,FALSE,US,0,0,0.1,,,,,
b5b6a090fac69989b9762f73465c69655d837b7a,10151.91,10564.00905,1.7,8,14,653.2,8_,FALSE,FALSE,TRUE,,FALSE,US,0,0,0,,,,,
17846840007a839bba9c321d0465c75805ad6392,16921.32,16921.32,0,1,1,12.1,2_,TRUE,FALSE,TRUE,FALSE,FALSE,CA,0,0,0,,,,,
969c3c87cf5cec97e95cbec0a87527d39d9c021d,120656.81,30889.48929,1.1,67,24,401.1,4_,FALSE,FALSE,FALSE,TRUE,FALSE,US,0,0,0,,,,,
